ID,Name,Height,Weight,Age,Sex,Profession,Salary,Has_car
465,Алексеев Вадим,168.0,107.0,68,м,автослесарь,41000,False
466,Гущин Денис,178.0,111.0,84,м,программист,410000,False
467,Щукин Даниил,172.0,70.0,39,м,инженер,139000,True
468,Титов Аристарх,171.0,73.0,34,м,автослесарь,210000,False
469,Савин Радомир,167.0,101.0,66,м,автослесарь,409000,True
470,Суворов Вольдемар,165.0,92.0,65,м,автослесарь,113000,False
471,Шарапов Степан,166.0,78.0,36,м,врач,20000,False
473,Матвеев Ждан,183.0,89.0,88,м,автослесарь,443000,True
474,Вишняков Влас,176.0,87.0,40,м,студент,161000,True
475,Игнатьев Савва,192.0,96.0,55,м,студент,480000,True
477,Колобов Тарас,180.0,89.0,29,м,сантехник,434000,True
478,Коновалов Дамир,185.0,113.0,48,м,автослесарь,384000,True
479,Петухов Платон,191.0,56.0,56,м,преподаватель,243000,True
480,Гордеев Антоний,191.0,119.0,66,м,бухгалтер,216000,True
481,Рогов Данила,183.0,99.0,52,м,инженер,28000,False
482,Комаров Серафим,187.0,65.0,20,м,автослесарь,453000,True
483,Козлов Юрий,180.0,104.0,82,м,врач,459000,True
484,Бирюков Ренат,182.0,90.0,77,м,программист,414000,True
485,Пестов Феликс,186.0,112.0,64,м,бухгалтер,126000,True
486,Копылов Вениамин,191.0,60.0,27,м,студент,482000,False
487,Герасимов Арсений,176.0,104.0,65,м,продавец,493000,True
488,Чернов Гавриил,175.0,76.0,48,м,студент,481000,False
489,Григорьев Фаддей,190.0,104.0,61,м,преподаватель,379000,True
490,Смирнов Эдуард,182.0,100.0,39,м,бухгалтер,49000,True
491,Копылов Анастасий,174.0,90.0,19,м,сантехник,354000,True
492,Казаков Кир,194.0,112.0,75,м,врач,418000,False
493,Петров Захар,184.0,114.0,20,м,программист,106000,True
494,Агафонов Никодим,190.0,104.0,70,м,преподаватель,416000,True
495,Власов Александр,174.0,79.0,25,м,продавец,239000,True
496,Гордеев Рустам,189.0,55.0,21,м,продавец,307000,True
497,Николаев Илья,179.0,56.0,53,м,программист,357000,True
498,Воронов Родион,194.0,110.0,77,м,инженер,231000,True
499,Фадеев Григорий,182.0,73.0,86,м,сантехник,377000,True
500,Сафонов Данила,180.0,97.0,52,м,автослесарь,228000,True
501,Пахомов Вячеслав,171.0,105.0,74,м,автослесарь,440000,True
502,Денисов Юлиан,167.0,119.0,70,м,бухгалтер,496000,False
503,Носов Филимон,176.0,64.0,64,м,врач,424000,False
504,Семёнов Александр,192.0,115.0,26,м,врач,191000,False
505,Яковлев Никанор,190.0,89.0,59,м,врач,165000,True
506,Никонов Захар,187.0,94.0,34,м,преподаватель,358000,False
507,Кудряшов Геннадий,170.0,63.0,44,м,инженер,277000,False
508,Семёнов Филимон,182.0,95.0,69,м,программист,456000,True
509,Галкин Прохор,180.0,80.0,25,м,продавец,31000,True
510,Мясников Модест,184.0,86.0,21,м,преподаватель,286000,False
511,Архипов Станислав,193.0,55.0,45,м,врач,144000,True
512,Исаев Виталий,187.0,79.0,21,м,преподаватель,338000,True
513,Богданов Яромир,174.0,107.0,66,м,врач,353000,False
514,Силин Авраам,169.0,92.0,79,м,инженер,325000,True
515,Баранов Юлиан,169.0,74.0,37,м,студент,282000,True
516,Рыбаков Эрик,187.0,69.0,55,м,сантехник,183000,False
518,Капустин Виктор,180.0,96.0,57,м,студент,435000,False
519,Пономарёв Савелий,167.0,88.0,49,м,автослесарь,232000,False
520,Щербаков Осип,170.0,75.0,63,м,студент,413000,True
521,Макаров Егорий,173.0,105.0,35,м,продавец,43000,False
522,Беспалов Юрий,179.0,76.0,25,м,студент,330000,True
523,Поляков Семен,182.0,93.0,52,м,бухгалтер,497000,True
524,Панфилов Глеб,168.0,113.0,38,м,преподаватель,155000,True
525,Волков Артур,185.0,53.0,44,м,программист,220000,False
526,Кулаков Андрей,173.0,98.0,74,м,инженер,199000,True
527,Кабанов Анатолий,185.0,114.0,53,м,бухгалтер,363000,False
528,Крылов Эдуард,179.0,116.0,66,м,программист,324000,False
529,Гордеев Дамир,180.0,78.0,79,м,сантехник,19000,False
530,Голубев Терентий,188.0,86.0,56,м,студент,377000,True
531,Соколов Герман,173.0,108.0,22,м,преподаватель,154000,False
532,Фомин Зиновий,188.0,58.0,67,м,автослесарь,449000,False
533,Давыдов Иосиф,165.0,111.0,67,м,сантехник,195000,False
534,Молчанов Аркадий,183.0,78.0,34,м,инженер,159000,False
535,Васильев Ефим,191.0,77.0,70,м,программист,202000,False
537,Князев Климент,167.0,89.0,69,м,программист,218000,False
539,Лазарев Ефим,192.0,75.0,74,м,продавец,195000,False
541,Стрелков Арсентий,188.0,114.0,57,м,преподаватель,265000,False
542,Гуляев Ефрем,183.0,53.0,41,м,студент,211000,False
543,Григорьев Федот,176.0,60.0,85,м,студент,66000,False
544,Туров Рустам,181.0,76.0,63,м,бухгалтер,226000,True
545,Туров Лев,165.0,59.0,43,м,продавец,185000,True
546,Лобанов Гавриил,194.0,101.0,38,м,преподаватель,352000,False
547,Панфилов Геннадий,190.0,78.0,41,м,студент,489000,True
548,Дьячков Никифор,187.0,111.0,25,м,преподаватель,41000,False
550,Уваров Глеб,165.0,74.0,54,м,студент,65000,True
551,Бирюков Терентий,191.0,54.0,21,м,врач,110000,False
553,Никонов Никон,183.0,117.0,56,м,продавец,215000,True
554,Мясников Спартак,170.0,109.0,84,м,преподаватель,266000,True
555,Меркушев Илья,171.0,95.0,46,м,врач,110000,False
556,Макаров Захар,186.0,74.0,33,м,врач,429000,False
557,Дьячков Яков,180.0,68.0,78,м,программист,465000,True
558,Куликов Модест,178.0,53.0,86,м,сантехник,105000,True
559,Комаров Фома,177.0,116.0,59,м,студент,235000,False
560,Комаров Вольдемар,174.0,105.0,66,м,бухгалтер,322000,True
561,Суханов Радий,187.0,71.0,66,м,инженер,186000,True
562,Михайлов Терентий,177.0,65.0,31,м,сантехник,302000,False
563,Зуев Сергей,184.0,107.0,22,м,студент,436000,True
564,Исаев Эрик,193.0,117.0,86,м,автослесарь,407000,False
565,Суханов Кондрат,194.0,99.0,48,м,врач,237000,False
566,Герасимов Викентий,174.0,72.0,84,м,студент,468000,True
567,Борисов Данил,168.0,68.0,37,м,продавец,341000,True
568,Тихонов Гордей,183.0,89.0,52,м,бухгалтер,255000,True
569,Фадеев Лукьян,174.0,112.0,61,м,автослесарь,11000,False
570,Кузьмин Севастьян,190.0,93.0,37,м,сантехник,293000,True
571,Карпов Эдуард,171.0,67.0,42,м,сантехник,300000,False
572,Сысоев Ефрем,168.0,118.0,30,м,врач,20000,True
573,Чернов Филат,168.0,88.0,75,м,продавец,485000,True
574,Большаков Макар,179.0,83.0,39,м,продавец,425000,False
575,Панов Емельян,178.0,56.0,32,м,инженер,414000,False
576,Медведев Серафим,192.0,103.0,52,м,продавец,349000,False
577,Горбунов Евстахий,193.0,93.0,74,м,инженер,190000,True
578,Прохоров Осип,178.0,75.0,46,м,врач,47000,True
580,Громов Вадим,185.0,98.0,33,м,автослесарь,181000,False
581,Карпов Димитрий,182.0,68.0,61,м,преподаватель,309000,True
582,Горбачёв Лукьян,183.0,59.0,41,м,программист,320000,False
583,Исаков Диомид,183.0,89.0,87,м,автослесарь,214000,False
584,Жуков Сидор,192.0,115.0,61,м,автослесарь,308000,False
585,Зайцев Модест,174.0,109.0,85,м,студент,392000,True
586,Муравьёв Клим,176.0,107.0,60,м,врач,379000,True
587,Коновалов Денис,173.0,77.0,68,м,инженер,44000,False
588,Мартынов Потап,185.0,85.0,30,м,бухгалтер,205000,True
590,Лазарев Добрыня,172.0,92.0,85,м,бухгалтер,363000,True
591,Давыдов Севастьян,177.0,77.0,45,м,продавец,242000,True
592,Доронин Сергей,176.0,112.0,60,м,преподаватель,473000,True
593,Суворов Вольдемар,166.0,119.0,69,м,студент,204000,False
594,Белоусов Зорийй,174.0,79.0,51,м,инженер,299000,True
595,Нестеров Сидор,193.0,118.0,72,м,программист,338000,True
596,Семёнов Чарли,185.0,78.0,58,м,продавец,307000,True
597,Воробьёв Кондрат,185.0,80.0,58,м,бухгалтер,98000,True
599,Ситников Вячеслав,171.0,103.0,31,м,программист,114000,False
600,Шарапов Семён,193.0,100.0,86,м,сантехник,442000,True
602,Данилов Викентий,187.0,99.0,23,м,программист,402000,True
603,Андреев Евдоким,193.0,106.0,25,м,студент,261000,False
604,Гусев Станислав,182.0,78.0,26,м,студент,342000,False
605,Силин Климент,168.0,118.0,22,м,инженер,86000,True
606,Князев Ярослав,174.0,69.0,31,м,студент,337000,True
607,Фомичёв Болеслав,179.0,90.0,32,м,автослесарь,434000,True
608,Поляков Самсон,173.0,50.0,89,м,сантехник,336000,True
610,Самойлов Радий,193.0,104.0,39,м,преподаватель,321000,True
611,Гордеев Остап,185.0,101.0,86,м,продавец,261000,False
612,Яковлев Борис,175.0,50.0,53,м,программист,295000,True
613,Евсеев Елисей,181.0,93.0,82,м,врач,498000,True
614,Алексеев Всеволод,165.0,60.0,66,м,сантехник,368000,True
615,Степанов Серафим,185.0,95.0,80,м,программист,491000,False
616,Лобанов Леонид,176.0,51.0,23,м,студент,409000,False
617,Елисеев Викентий,171.0,60.0,44,м,сантехник,258000,False
